dd_id,deployment
535432,lab_Edmunds_NMMBA
535469,lab_Edmunds_NMMBA
535520,lab_Fuhrman_2014
535549,AII-112-28
535672,TN303
535680,Donahue_2014
535729,ArcticNitro_Barrow
535775,ArcticNitro_Barrow
535919,lab_Fuhrman_2014
536268,lab_Fuhrman_2014
536293,MO_SPOT_Oct_2010
536298,MO_SPOT_Nov_2010
536302,MO_SPOT_Dec_2010
536307,MO_SPOT_Jan_2011
536312,MO_SPOT_Feb_2011
536443,MO_SPOT_Mar_2011
536810,TN309
536881,AT21-02
536887,TN309
536901,EN496
536902,EN509
537065,EN531
537145,lab_Fuhrman_2014
537399,LittleLagoon
537489,CH0912
537498,EN496
537499,EN509
537506,SoCalPlumeEx2012
537527,SoCalPlumeEx2012
537635,SoCalPlumeEx2012
537674,SoCalPlumeEx2012
537727,lab_Falkowski
537728,lab_Falkowski
537750,SCW-2013
537760,lab_Falkowski
537772,SoCalPlumeEx2012
537800,SoCalPlumeEx2012
537826,SoCalPlumeEx2012
537902,SoCalPlumeEx2012
537942,lab_North_Raman_Spectra
537974,lab_Falkowski
538006,AE1206
538007,AE1319
538036,AE1319
538062,AE1319
538079,X0705
538099,AE1206
538100,AE1319
538510,AE1123
538511,BVAL39
538619,ARK-XXVI-3
539728,KM1314
539819,KM1314
539895,lab_UCSB_MSI_Passow
539906,TI777
539930,NBP1005
540005,NBP1005
540044,NBP1005
540085,lab_UCSB_MSI_Passow
540095,lab_UCSB_MSI_Passow
540105,lab_UCSB_MSI_Passow
540115,lab_UCSB_MSI_Passow
540125,lab_UCSB_MSI_Passow
540135,lab_UCSB_MSI_Passow
540145,lab_UCSB_MSI_Passow
540155,lab_UCSB_MSI_Passow
540165,lab_UCSB_MSI_Passow
540175,lab_UCSB_MSI_Passow
540185,lab_UCSB_MSI_Passow
540195,lab_UCSB_MSI_Passow
540199,X0606
540200,BVAL39
540201,AE0810
540208,BVAL37
540215,X0619
540216,X0705
540232,MV1008
540236,AE1319
540359,AE1319
540444,NH1307
540478,TI777
540479,TI777
540480,TI777
540492,AE1206
540493,AE1319
540494,AE1123
540509,AE0810
540510,BVAL37
540511,BVAL39
540512,X0606
540513,X0619
540514,X0705
540529,AMT24
540609,AMT24
540625,AMT24
540693,CB960
540694,CB974
540695,CB980
540696,CB985
540837,NH1008
540887,CB960
540888,CB974
540889,CB980
540890,CB985
540918,CB960
540919,CB974
540920,CB980
540921,CB985
540949,NH1008
540959,CB960
540960,CB974
540961,CB980
540962,CB985
540992,CB960
540993,CB974
540994,CB980
540995,CB985
541058,NH1307
541247,NH1307
541510,Waldbusser_WCSH
541511,Waldbusser_WCSH
541512,Waldbusser_WCSH
541695,JeDI_Condon_2014
541943,G191
541946,G197
541955,AII-71
541957,CH111
541963,KN35
541967,KN38
541970,AII-85
541974,CH125
541978,KN53
541981,OC07
541985,KN62
541989,KN65
541993,EN11
541997,KN71
542001,KN73
542005,AII-101
542009,SH-001
542012,SH-002
542015,OC98
542018,SH-003
542021,SH-004
542024,SH-005
542032,OC106
542034,OC109
542057,OC111
542073,OC112
542077,OC114
542081,OC116
542085,OC118
542089,OC121
542093,OC125
542097,KN98
542101,KN122
542105,GM
542145,PE14-11
542437,lab_Cohen_deCarlo
542474,NBP1201
542520,EN447
542664,AE1032
542779,EN447
542788,Layman_2014
542789,Layman_2014
542869,BambooCoral_Hoenisch
542935,BambooCoral_Hoenisch
542959,BambooCoral_Hoenisch
543005,Pineda_small_boat
543018,Hovel_SanDiegoBay_2013
543167,Pineda_small_boat
543293,GoCAL1
543294,GoCAL2
543295,GoCAL3
543351,AE0912
543352,AE0914
543353,AE0923
543354,AE1004
543360,AE1103
543361,AE1114
543362,AE1126
543363,AE1215
543365,AE1224
543607,AE0912
543618,AE0914
543640,AE0923
543664,AE1012
543665,AE1103
543677,AE1114
543689,AE1126
543701,AE1215
543713,AE1224
543725,AE1314
543736,AE0912
543737,AE0914
543738,AE0923
543739,AE1004
543741,AE1103
543742,AE1114
543743,AE1126
543744,AE1215
543745,AE1224
543838,OC449-10
543839,AE0810
543840,AE0811
543841,AE0813
543842,AE0816
543843,AE0820
543844,AE0823
543846,AE0826
543847,AE0901
543848,AE0902
543849,AE0903
543850,AE0904
543851,AE0905
543852,AE0907
543853,AE0909
543854,AE0911
543855,AE0916
543856,AE0919
543857,AE0921
543858,AE0924
543859,AE0926
543860,AE0928
543887,CalifCoast_Gaylord_CHIPS
543888,CalifCoast_Gaylord_CHIPS
543890,CalifCoast_Gaylord_CHIPS
543891,CalifCoast_Gaylord_CHIPS
544282,GoCAL1
544283,GoCAL2
544284,GoCAL3
544329,MB95-03
544330,MB95-06
544352,TT045
544353,TT043
544358,lab_Carpenter_Moorea
544406,lab_Carpenter_Moorea
544452,LB_2012_LB1
544523,LB_2012_LB3
544524,LB_2012_LB2
544547,OC404-04
544548,WB0413
544652,SAV-12-03
544653,LB_2012_Pelagia-1
544671,LB_2012_Pelagia-2
544672,LB_2012_Pelagia-3
544673,LB_2012_Ramses-1
544674,LB_2012_Ramses-2
544675,LB_2012_Ramses-3
544676,SAV-12-05
544677,SAV-12-11
544678,SAV-12-14
544717,LB_2012_LB1
544718,LB_2012_LB2
544719,LB_2012_LB3
544812,Litchman_2012
544821,Litchman_2012
544853,GC_GoM_2012-2013
544869,Aeby_2014
544875,Aeby_2014
544903,Aeby_2014
544909,Aeby_2014
544914,Aeby_2014
545847,AE1102
545848,AE1118
545849,AE1206
545850,AE1219
545998,Aeby_2014
546005,KN204-01
546059,Coffroth_2010
546103,WW_M19
546104,WW_WQM2
546105,WW_ESP
546120,Thorrold_ADCP_Kimbe
546130,Coffroth_2010
546136,Coffroth_2010
546157,Coffroth_2010
546253,Fiji_2011_Grottoli
546260,RSCF_Grottoli_2011
546299,Mooring_D0205
546346,Mooring_D0205
546388,NBP1005
546416,ISB_Orellana
546437,Kimmerer_2013
546446,Kimmerer_2013
546492,Kimmerer_2013
546512,Kimmerer_2013
546527,Kimmerer_2013
546542,Kimmerer_2013
546564,Kimmerer_2013
546581,Kimmerer_2013
546607,Kimmerer_2013
546616,Kimmerer_2013
546631,Kimmerer_2013
546661,Kimmerer_2013
546677,Kimmerer_2013
546729,Kimmerer_2013
547787,Ruzicka_2015
547798,HLY1401
547816,GC_GoM_2012-2013
549103,NBP1302
549143,AT26-10
550387,NBP1310B
550553,KN199-04
550554,KN199-05
550555,KN204-01
550674,lab_Fuhrman_2014
550945,Coral_physiology_field_exper
551138,Coral_physiology_field_exper
551150,AII-110
551158,Milos_vents_2012
551161,Milos_vents_2012
551259,HRS110805DK
551260,HRS111107DK
551261,HRS120809DK
551262,HRS121112DK
551263,HRS1313
551264,HRS1324
551619,HRS111107DK
551620,HRS120809DK
551621,HRS121112DK
551622,HRS1313
551623,HRS1324
551820,OC476-01
551835,GC_GoM_2012-2013
551852,lab_Baumann_Gobler_SMS
551876,lab_Baumann_Gobler_FP
551882,lab_Baumann_Gobler_FP
551936,Baumgartner_fjord_2012
551943,GC_GoM_2012-2013
552007,lab_Baumann_Gobler_FP
552082,Baumgartner_fjord_2012
552260,lab_Baumann_Gobler_SMS
552261,CH125
552262,KN62
552263,KN65
552264,EN11
552265,KN71
552266,AII-110
552291,G191
552292,G197
552293,AII-71
552294,CH111
552295,KN35
552296,KN38
552297,AII-85
552298,CH125
552299,KN53
552300,OC07
552301,KN62
552302,KN65
552303,EN11
552304,KN71
552306,AII-101
552307,SH-001
552308,SH-002
552309,OC98
552310,SH-003
552311,SH-004
552312,SH-005
552313,OC106
552314,OC109
552315,OC111
552316,OC112
552317,OC114
552318,OC116
552319,OC118
552320,OC121
552321,OC125
552322,KN98
552325,AII-110
552343,JTMD_2012
552354,JTMD_2012
552370,JTMD_2012
552372,GC011608CB
552441,GC041608CB
552559,GC051508CB
552562,GC061008CB
552626,GC071008CB
552741,GC061611CB
552742,GC020712CB
552863,GC091312CB
552911,ADIMA_Barbados
552929,ADIMA_Barbados
552930,JTMD_2012
552938,JTMD_2012
552960,ADIMA_Barbados
552983,ADIMA_Barbados
553043,JTMD_2012
553059,JTMD_2012
553080,JTMD_2012
553093,JTMD_2012
553111,Rappe_2005
553218,Rappe_2007
553239,Rappe_2010
553248,KM1215
553250,KM1217
553252,KM1219
553325,lab_Fuhrman_2014
553340,lab_Fuhrman_2014
553354,lab_Fuhrman_2014
553375,lab_Fuhrman_2014
553494,Rappe_2006
553608,Rappe_2008
553636,Jetty_2011
553637,Cape_Evans_2012
553715,G191
553716,G197
553717,AII-71
553718,CH111
553719,KN35
553720,KN38
553721,AII-85
553722,CH125
553723,KN53
553724,OC07
553725,KN62
553726,KN65
553727,EN11
553728,KN71
553729,AII-101
553730,SH-001
553731,SH-002
553732,OC98
553733,SH-003
553734,SH-004
553735,SH-005
553736,OC106
553737,OC109
553738,OC111
553739,OC112
553740,OC114
553741,OC116
553742,OC118
553743,OC121
553744,OC125
553745,KN98
553746,AII-110
553759,lab_UW_FHL_OAEL_Carrington
553789,lab_UW_FHL_OAEL_Carrington
553903,KOK1115
553962,AT18-14
553986,AT18-14
554028,Urania-2012-09
554037,Urania-2012-09
554067,OC454-02
554070,Urania-2009-09
554227,AE1015
554228,AE1017
554229,AE1030
554231,AE1314
554233,AE1017
554234,AE1030
554235,BATS_cruises
554236,BATS_cruises
554361,BATS_cruises
554363,JTMD_2012
554400,MBL_Dock_0812
554413,MBL_Dock_0812
554492,BML_Sanford_2011
554525,MBL_Dock_0812
554552,BML_Sanford_2013
554580,BML_Sanford_2013
554649,MBL_Dock_0812
554715,SAV-12-02
554716,SAV-12-03
554717,SAV-12-05
554718,SAV-12-11
554719,SAV-12-14
554790,IC_DMC_2007-2011
554907,lab_UNH-model
554909,lab_UNH-model
554932,Kimbro_2011
554973,Kimbro_2011
554993,Kimbro_2011
555058,Kimbro_2011
555094,Kimbro_2011
555115,Kimbro_2011
555147,Kimbro_2011
555177,Kimbro_2011
555204,Kimbro_2011
555228,Kimbro_2011
555255,Kimbro_2011
555331,lab_UNH-model
555361,Rouse_2011
555400,MSM20-5
555402,MSM37
555468,Rouse_2011
555528,HOT_cruises
555674,AT15-61
555675,MV1104
555708,AT15-61
555709,MV1104
555730,AT15-61
555731,MV1104
555765,TT043
555766,TT045
555767,TT050
555768,TT054
555806,rocky_intertidal_devices
555831,KN207-01
555903,KN207-01
555922,KN207-01
555959,KN207-03
556025,CANON_2012_ESP
556079,KN207-03
556103,Butler_FloridaBay
556170,Butler_FloridaBay
556397,Butler_Caribbean
556409,KN207-03
556647,AVHRR_WNA_2004-2018
557002,MV1008
557031,MV1008
557078,KM1110
557145,KM1110
557187,KM1110
557214,KM1110
557262,Waldbusser_HMSC
557283,AVHRR_WNA_2004-2018
557326,AVHRR_WNA_2004-2018
557365,IC_DMC_2007-2011
557404,KM1110
557478,KM1110
557580,KM1110
557789,VOY03
557856,ArcticNitro_Barrow
557906,VOY03
557947,ArcticNitro_Barrow
557989,ArcticNitro_Barrow
558032,ArcticNitro_Barrow
558073,ArcticNitro_Barrow
558119,ArcticNitro_Barrow
558217,KM1110
558240,lab_SMAST-model
558241,lab_SMAST-model
558382,Vega_Thurber_Coral_Virus
558389,Vega_Thurber_Coral_Virus
558399,Vega_Thurber_Coral_Virus
558547,TN303
558554,CH0712
558906,NBP1302
558914,NBP1302
559071,NBP1302
559171,KM1123
559177,LMG1110
559185,KM1123
559256,KM1215
559257,KM1219
559355,AT18-14
559666,lab_UW_FHL_OAEL_Carrington
559689,lab_UW_FHL_OAEL_Carrington
559707,lab_UW_FHL_OAEL_Carrington
559741,AT15-40
559742,AT15-40_Alvin_Dives
559783,AT26-10
559898,OMEGAS-CARX00-GIFET
559910,OMEGAS-ISOPXX-GIFET
559915,OMEGAS-CARX00-GIFET
559916,OMEGAS-ISOPXX-GIFET
559938,OMEGAS-CBLX00-GIFET
559943,OMEGAS-KHLX00-GIFET
560148,MV1101
560149,RR1202
560363,MV1101
560364,RR1202
560481,MV1101
560482,RR1202
560526,lab_Weitz
560527,lab_Weitz
560575,JRES-198
560598,JRES-208
560608,MV1101
560609,RR1202
560667,Cohen_2013-15
560744,JRES-143
560755,JRES-143
560756,JRES-198
560757,JRES-208
560855,SC_2010
561001,Herrmann_lab
561067,Palau_reefs_2011-13
561105,lab_Mullineaux_2011
561127,lab_Mullineaux_2011
561148,lab_Mullineaux_2011
561166,lab_Mullineaux_2011
561213,lab_Mullineaux_2011
561215,PC2012plus
561252,HRS100524JP
561259,HRS100819JP
561260,HRS100920JP
561261,HRS110525JP
561262,HRS110719JP
561263,HRS110922JP
561309,MV1101
561310,RR1202
561361,SC_2010
561442,OC471-02
561443,AT26-15
561512,AT26-15
561514,AT21-02
561515,CH0912
561516,PE14-11
561528,SC_2010
561611,MV1101
561612,RR1202
561660,CRSB_2011
561733,CRSB_2011
561800,CRSB_2011
561843,SC_2010
561955,SC_2010
562024,SC_2010
562084,Herrmann_lab
562404,Herrmann_lab
562420,Herrmann_lab
562479,CalifCoast_Gaylord_CHIPS
562577,Edmunds_VINP
562607,Edmunds_VINP
562630,Edmunds_VINP
562646,Edmunds_VINP
562698,Conover_lab
562755,Conover_lab
562803,vanWoesik_2012
562841,Conover_lab
562860,TI787
562861,TI787
562862,TI787
562908,TI787
563007,CRSB_2011
563061,OC471-02
563062,AT26-15
563063,AT21-02
563064,CH0912
563068,EN531
563166,lab_Ries_UNC_Chapel_Hill
563195,lab_Ries_UNC_Chapel_Hill
563232,lab_Ries_UNC_Chapel_Hill
563256,lab_Ries_UNC_Chapel_Hill
563275,lab_Ries_UNC_Chapel_Hill
563380,Hopkinson_lab
563431,HRS100524JP
563432,HRS100819JP
563433,HRS100920JP
563434,HRS110525JP
563435,HRS110719JP
563436,HRS110922JP
563449,CRSB_2011
563654,Waquoit_Long
563664,Waquoit_Long
563689,EN532
564107,EN538
564178,Paytan_2014
564203,Paytan_2014
564237,ARK-XXVI-3
564267,lab_Ries_Sapodilla_Caye
564285,lab_Ries_Sapodilla_Caye
564296,lab_Ries_Sapodilla_Caye
564469,ARK-XXVI-3
564475,Fiji_2013
564481,Fiji_2013
564483,Fiji_2013
564484,Fiji_2013
564485,Fiji_2013
564700,MV1405
564758,HRS100524JP
564759,HRS100819JP
564760,HRS100920JP
564761,HRS110525JP
564762,HRS110719JP
564763,HRS110922JP
564839,Variano_lab
564887,AE0901
564890,AE0902
564923,AE1001
564932,AE1006
564935,AE1009
564938,OC449-10
564981,Hotmix2014
565068,Edmunds_VINP
565110,DSBD_NAtl
565144,DSBD_NAtl
565163,64PE356
565214,DSBD_NAtl
565231,DSBD_NAtl
565245,DSBD_NAtl
565269,DSBD_NAtl
565296,DSBD_NAtl
565304,Giner_lab
565342,DSBD_GoMx
565343,DSBD_GoMx
565373,MSM20-5
565395,MSM20-5
565399,MSM37
565411,MV1101
565412,RR1202
565678,HRS1402
565681,HRS1416
565685,HRS1422
565699,2014_NOAA_Seamap_Fall_Groundfish_Survey
565730,Apprill_2013
565780,Paytan_2010-11
566277,CT2015-08
566885,HRS110714EN
566886,HRS120711EN
566967,RR1507
566987,HRS110714EN
566988,HRS120711EN
567216,KN195-03
567246,AE1203
567247,AE1203
567248,AE1220
567249,AE1220
567279,KN195-03
567410,KN223
567930,HRS110714EN
567931,HRS120711EN
568437,Waquoit_Long
568714,OC1304A
568715,OC1406B
568716,CRS-1464
568717,CRS-1467
568718,CRS-1471
568719,CRS-1472
568989,MSM20-5
578201,MSM20-5
614691,AUV-SG-503-2012
614700,NBP1302
614713,NBP1210
614719,MuLTI-2_Across_Shelf
614720,MuLTI-2_Along_Shelf
614721,MuLTI-2_Mixed
614739,BIPXII_10_2013
614752,MuLTI-2_Across_Shelf
614753,MuLTI-2_Along_Shelf
614754,MuLTI-2_Mixed
614792,SantaCruz_Plankton_Jiang
614804,SantaCruz_Plankton_Jiang
615001,AT21-02
615048,Pluteus2014
615049,Pluteus2015
615088,AT26-15
615119,MuLTI-2_Across_Shelf
615120,MuLTI-2_Along_Shelf
615121,MuLTI-2_Mixed
615126,AT26-15_Alvin_Dives
615134,AT29-04
615162,AT29-04_Alvin_Dives
615473,AT21-02
615495,AT26-15
615496,AT26-15_Alvin_Dives
615515,AT26-15
615516,AT26-15_Alvin_Dives
615539,Fodrie_SpatStrings
615874,NBP1005
615895,Gilly_SR_13-14
615969,BIPXII_10_2013
616018,Baker_lab_2015
616033,Baker_lab_2015
616047,Baker_lab_2015
616061,Shana_Rae_11_2013
616275,AT15-40
616281,AT15-40_Alvin_Dives
616308,AE1516
616331,MGLN10MV
616336,AT11-07
616345,AE1409
620025,SH-001
620026,SH-002
620027,SH-003
620028,SH-004
620029,SH-005
620030,OC98
620031,AII-110
620032,OC106
620033,OC109
620034,OC111
620035,OC112
620036,OC114
620037,OC116
620038,OC118
620039,OC121
620040,OC125
620041,KN122
620042,KN98
620088,Thuwal-2014-01
620128,Thuwal-2014-01
620334,Thuwal-2014-01
622527,Thuwal-2014-01
625888,Thuwal-2014-01
625929,TN309
626020,AT11-07_Alvin_Dives
626040,TN309
626116,BIOS_BEACON
626164,JRES-201
626214,JRES-201
626220,JRES-204
626222,MSM11-1
626230,M76-1a
626265,KNOX02RR
626315,AT15-67
626575,TN268
626599,TN268
626616,TN268
626638,UConn_McManus_2015
626678,AT15-67
626699,CH0112
626700,CH0112
626744,JRES-204
626782,JRES-204
626827,JRES-204
627803,TJ1
627804,TJ2
627805,TJ3
627806,TJ4
627807,TJ5
627808,TJ6
627809,TJ7
627810,TJ9
627811,Tianjin_1
627812,Tianjin_2
627813,Tianjin_3
627814,Tokyo_0
627815,Tokyo_1
627816,Tokyo_2
627817,Tokyo_3
627818,Tokyo_4
627828,Marko_lab_2015
627838,TN268
627989,Naup_2015
627995,AT29-04
628014,JRES-339
628030,JRES-339
628172,RAPDGALPGS_Champion-15m
628173,RAPDGALPGS_Cuatro_Hermanos-15m
628174,RAPDGALPGS_Daphne_Menor-15m
628175,RAPDGALPGS_Islote_Gardner-15m
628176,RAPDGALPGS_Las_Cuevas-15m
628177,RAPDGALPGS_La_Botella-15m
628178,RAPDGALPGS_Pinzon-15m
628179,RAPDGALPGS_Rocas_Beagle-15m
628187,RAPDGALPGS_Champion-15m
628188,RAPDGALPGS_Cuatro_Hermanos-15m
628190,RAPDGALPGS_Islote_Gardner-15m
628191,RAPDGALPGS_Las_Cuevas-15m
628192,RAPDGALPGS_La_Botella-15m
628193,RAPDGALPGS_Pinzon-15m
628194,RAPDGALPGS_Rocas_Beagle-15m
628204,RAPDGALPGS_Daphne_Menor-15m
628205,RAPDGALPGS_Guy_Fawkes-15m
628206,RAPDGALPGS_Guy_Fawkes-15m
628216,JRES-336
628222,RAPDGALPGS_Champion-12m
628226,RAPDGALPGS_Daphne_Menor-6m
628227,RAPDGALPGS_Champion-12m
628228,RAPDGALPGS_Daphne_Menor-6m
628278,helicopter_Allen
628279,helicopter_Allen
628297,helicopter_Allen
628724,TN268
628737,West_Bay_Marine_Reserve
628762,TN268
628773,TN268
628815,CH0212
628816,NH1315
628817,NH1410
628998,AT26-10
629015,CH0212
629016,NH1315
629017,NH1410
629030,PE16-01
629052,CH0212
629095,PE16-01
629165,NH1315
629166,NH1410
629175,Marko_lab_2015
629196,Marko_lab_2015
629216,Marko_lab_2015
629232,CH0212
629265,NH1315
629289,NH1410
629825,FK141109
629833,Griffen_2014
629863,Griffen_2014
629885,Griffen_2014
629941,Griffen_2014
629972,Griffen_2014
630021,Griffen_2014
630068,Denny_2013
630096,Denny_2013
630123,Denny_2013
630147,Denny_2013
630163,Denny_2014
630192,Thuwal-2014-01
630253,KN192-05
630302,MSM20-5
630303,MSM37
630333,MSM37
630339,MSM20-5
630366,MSM20-5
630417,Edmunds_VINP
630433,Edmunds_StThomas
630489,BBAY_Sept00-Jan01_SAMI-CO2
630490,LEO15_Feb-April2000_SAMI-CO2
630502,LEO15_July-Sept2000_SAMI-CO2
630503,LEO15_June-Oct2001_SAMI-CO2
630504,LEO15_Oct-Dec1999_SAMI-CO2
630605,D320
630606,DOGEE_ASIS1_1m_SAMICO2
630607,DOGEE_ASIS1_5m_SAMICO2
630608,DOGEE_ASIS2_1m_SAMICO2
630609,DOGEE_ASIS2_5m_SAMICO2
630664,EN394_ASIS
631727,NBP0901
631741,NBP1409
632350,NH1417
632379,MVO_CBLAST_2003_SAMI-CO2
632380,MVO_July_2005_SAMI-CO2
632381,MVO_Nov-Dec_2004_SAMI-CO2
632382,MVO_Sept_2004_SAMI-CO2
632390,MICRO_NewportPier_CA
632480,MBARI_2007_SAMIpH
632531,SB_Oct09-Apr10_SAMICO2
632532,NH10_2007_SAMICO2
632533,NH10_2008_SAMICO2
632534,NH10_2009_SAMICO2_SAMIpH
632535,NH10_2010_SAMICO2
632536,NH10_2011_SAMICO2_SAMIpH
632600,MediaLunaReef_Fall_SAMI-CO2_pH_O2
632601,MediaLunaReef_Summer_SAMI-CO2_pH
632602,MediaLunaReef_Winter_SAMI-CO2_pH_O2
632637,Denny_2014
632655,Denny_2014
632689,Denny_2014
632718,FK141109
632748,Witman_2012
632749,Witman_2012
632777,Witman_2012
632786,TN232
632787,KM1005
632870,RAFTER-TropicalPacific
632986,WS1209
633014,AT15-53
633019,AT15-53
633027,AT15-53
635725,Witman_2012
635814,Griffen_2015
635815,Griffen_2015
635840,Griffen_2015
636102,AT18-08
636284,KM1407
636285,KM1418
636286,KM1506
636299,Litchman_2014
636309,Litchman_2014
636313,KM1407
636314,KM1418
636315,KM1506
636440,RR1211
636451,TN225
636488,KaneoheBay_Steward 
636512,KM0701
636543,AT18-08
636601,AT18-08
636605,KM1407
636606,KM1418
636607,KM1506
636645,SAV-12-03
636648,LB_2012_Pelagia-3
636649,LB_2012_Ramses-1
636650,LB_2012_Ramses-2
636652,SAV-12-05
636653,SAV-12-11
636654,SAV-12-14
636710,FK141109
636804,FK141109
636827,Jenkins_2015
636828,Jenkins_2015
636837,Jenkins_2015
636876,CH_Sediment_Rowe
636934,FK141109
636979,FK141109
637004,Eurowinter2_US
637053,FK141109
637090,AT15-35
637477,EUROWINTER2-UK
637486,Baums_FL_Keys_NMS
637487,Baums_FL_Keys_NMS
637650,Medina_genomics
637679,Goetze_2012-2013
637702,Goetze_2012-2013
637727,Goetze_2012-2013
637780,NEFSC-Bottom_Trawl
637792,D357
637793,JC068
637813,MSM20-5
637881,JRES-201
637927,JRES-336
638166,SAV-12-03
638167,SAV-12-05
638168,SAV-12-11
638212,SAV-12-02
638213,SAV-12-03
638214,SAV-12-05
638215,SAV-12-11
638216,SAV-12-14
638303,FK141109
638358,LB_2012_LB1
638359,LB_2012_LB2
638360,LB_2012_LB3
638370,Waldbusser_HMSC
638462,Waldbusser_WCSH
638500,SAV-12-02
638501,SAV-12-03
638502,SAV-12-05
638503,SAV-12-11
638573,Griffen_lab
638609,Griffen_lab
638629,Griffen_lab
638652,Griffen_lab
638678,Griffen_lab
638704,Griffen_lab
638733,Griffen_lab
638832,Griffen_lab
638861,Griffen_lab
638892,Griffen_lab
638915,Griffen_lab
638938,Griffen_lab
638964,Griffen_lab
639022,AE1410
639091,AVHRR_WNA_2004-2018
639134,Griffen_mangroves
639210,Griffen_mangroves
639234,Griffen_mangroves
639255,Griffen_mangroves
639272,Griffen_mangroves
639287,Griffen_mangroves
639306,Griffen_mangroves
639325,Griffen_mangroves
639340,Griffen_mangroves
639365,Griffen_mangroves
639391,LB_2012_LB1
639395,SAV-12-02
639487,Burkepile_FL_Keys
639515,Burkepile_FL_Keys
639569,Burkepile_FL_Keys
639603,Hofmann_Antarctica_McMurdoStation
639604,OMEGAS-CARX00-GIFET
639605,OMEGAS-FCKX00-GIFET
639606,OMEGAS-IBODXX-GIFET
639607,OMEGAS-IHOPXX-GIFET
639608,OMEGAS-ILOLXX-GIFET
639609,OMEGAS-ISOPXX-GIFET
639610,OMEGAS-IVDPXX-GIFET
639611,OMEGAS-SHLX00-GIFET
639621,OMEGAS-ALEXX-GIFET
639631,OMEGAS-CARX00-GIFET
639632,OMEGAS-FCKX00-GIFET
639633,OMEGAS-IBODXX-GIFET
639634,OMEGAS-IHOPXX-GIFET
639635,OMEGAS-ILOLXX-GIFET
639636,OMEGAS-ISOPXX-GIFET
639637,OMEGAS-IVDPXX-GIFET
639638,OMEGAS-SHLX00-GIFET
639639,OMEGAS-ALEXX-GIFET
639672,OMEGAS-CARX00-GIFET
639673,OMEGAS-FCKX00-GIFET
639674,OMEGAS-IBODXX-GIFET
639675,OMEGAS-IHOPXX-GIFET
639676,OMEGAS-ILOLXX-GIFET
639677,OMEGAS-ISOPXX-GIFET
639678,OMEGAS-IVDPXX-GIFET
639679,OMEGAS-SHLX00-GIFET
639680,OMEGAS-ALEXX-GIFET
639688,OMEGAS-CARX00-GIFET
639689,OMEGAS-FCKX00-GIFET
639690,OMEGAS-IBODXX-GIFET
639691,OMEGAS-IHOPXX-GIFET
639692,OMEGAS-ILOLXX-GIFET
639693,OMEGAS-ISOPXX-GIFET
639694,OMEGAS-IVDPXX-GIFET
639695,OMEGAS-SHLX00-GIFET
639696,OMEGAS-ALEXX-GIFET
639728,SJ9507
639777,Hofmann_CampusPoint_Goleta_CA
639799,Waldbusser_WCSH
639825,Waldbusser_WCSH
639871,Guam_Reef_Surveys_2014
639885,Guam_Reef_Surveys_2014
639905,Guam_Reef_Surveys_2014
639909,Waldbusser_WCSH
639936,Waldbusser_WCSH
639992,Guam_Reef_Surveys_2014
640013,Guam_Reef_Surveys_2014
640032,Guam_Reef_Surveys_2014
640056,TN303
640063,MCR_Edmunds
640133,MCR_Edmunds
640155,MCR_Edmunds
640285,Coral_Bleaching_FRRP
640286,Coral_Bleaching_FRRP
640287,Coral_Bleaching_FRRP
640332,Gulf_of_Maine_Sites_Trussell
640357,WOR_2013
640377,WOR_2013
640418,Gaylord_Turb-Settlement
640439,Gaylord_Turb-Settlement
640462,Gaylord_Turb-Settlement
640489,Gaylord_Turb-Settlement
640499,Gaylord_Turb-Settlement
640546,Gaylord_Turb-Settlement
640573,Gaylord_Turb-Settlement
640653,Bahamas_Gochfeld
640654,Belize_Gochfeld
640717,Pineda_small_boat
640860,Pineda_small_boat
640863,KM1513
640901,Pineda_small_boat
640944,Bahamas_Gochfeld
640992,KM1513
641024,KM1513
641051,TN303
641059,Bahamas_Gochfeld
641097,Bahamas_Gochfeld
641154,Lee-DaSilva_Collection
641252,HRS1314
641263,HRS1314
641349,IODP-347
641364,IODP-347
641500,BATS_Prochlorococcus
641501,HOT_Prochlorococcus
641608,ESAS_Spring_2011
641609,ESAS_Fall_2011
641610,ESAS_Spring_2012
641613,Sotka_2013
641624,Sotka_2013
641637,Sotka_2013
641650,Sotka_2013
641663,Sotka_2013
641676,Sotka_2013
641689,Sotka_2013
641695,BodegaBay_Stachowicz
641732,HRS1501
641733,HRS1511
641758,MCR_Edmunds
641768,MCR_Edmunds
642060,Griffen_2014
642088,Griffen_2014
642386,ALASKA_Paytan_Radium_2011-2012
642454,Griffen_2014
642472,Griffen_2014
642497,Griffen_lab
642803,ALASKA_Paytan_Methane_2013-2014
642813,Griffen_lab
642867,MOTE_Muller_SummerlandKey-Summer2015
642891,Thuwal-2014-01
642965,SCUBA_Pinsky_Leyte
642978,TN303
643172,HLY1502
643239,TN303
643274,TN303
643387,TN303
643427,TN303
643502,TN303
643587,TN303
643606,TN303
643651,TN303
643817,TN303
643925,Fiji_2013
643926,Fiji_2015
644028,AUV_Makai_Monterey_Bay_Time_Series
644040,Fiji_2013
644041,Fiji_2015
644067,Fiji_2013
644068,Fiji_2015
644085,Fiji_2013
644086,Fiji_2015
644255,ESAS_Spring_2011
644284,ESAS_Spring_2011
644306,ESAS_Spring_2011
644335,ESAS_Spring_2012
